,指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
1387,801003,申万Ａ指,2014/6/4 0:00:00,2072.57,2072.82,2042.92,2056.73,140.49,1362.35,-0.84,0.4557,15.35,1.81,12.14,100.0,196556.13,78.31,1.54
1388,801003,申万Ａ指,2014/6/3 0:00:00,2079.95,2088.79,2074.04,2074.17,138.66,1388.34,-0.22,0.4538,15.48,1.83,12.24,100.0,197881.23,78.84,1.62
1389,801003,申万Ａ指,2014/5/30 0:00:00,2074.55,2085.93,2064.45,2078.74,147.39,1479.85,0.17,0.4826,15.51,1.83,12.27,100.0,197959.56,78.87,1.63
1390,801003,申万Ａ指,2014/5/29 0:00:00,2094.88,2100.02,2075.31,2075.31,162.31,1681.9,-0.91,0.5317,15.49,1.83,12.27,100.0,197799.75,78.8,1.63
1391,801003,申万Ａ指,2014/5/28 0:00:00,2070.14,2095.02,2066.9,2094.32,165.77,1689.5,1.16,0.5431,15.6,1.84,12.44,100.0,199097.1,79.32,1.63
1392,801003,申万Ａ指,2014/5/27 0:00:00,2076.95,2081.12,2068.66,2070.3,134.46,1374.21,-0.38,0.4409,15.41,1.82,12.33,100.0,197192.15,78.53,1.65
1393,801003,申万Ａ指,2014/5/26 0:00:00,2070.16,2078.36,2068.58,2078.28,143.37,1524.22,0.83,0.4703,15.48,1.83,12.42,100.0,197831.29,78.79,1.63
1394,801003,申万Ａ指,2014/5/23 0:00:00,2040.33,2061.24,2038.29,2061.24,126.85,1262.17,0.96,0.41600000000000004,15.35,1.81,12.26,100.0,196785.57,78.34,1.68
1395,801003,申万Ａ指,2014/5/22 0:00:00,2042.92,2065.95,2040.62,2041.56,145.76,1408.37,-0.08,0.4791,15.18,1.79,12.17,100.0,194994.73,77.63,1.68
1396,801003,申万Ａ指,2014/5/21 0:00:00,2018.33,2043.25,2006.17,2043.25,117.03,1113.39,0.9,0.3846,15.21,1.8,12.19,100.0,195303.59,77.78,1.66
1397,801003,申万Ａ指,2014/5/20 0:00:00,2029.7,2041.34,2020.52,2025.0,118.42,1175.91,0.24,0.3899,15.06,1.78,12.1,100.0,193578.64,77.06,1.68
1398,801003,申万Ａ指,2014/5/19 0:00:00,2033.97,2034.31,2008.29,2020.13,118.43,1111.78,-0.92,0.3901,15.03,1.78,12.07,100.0,193178.29,76.9,1.68
1399,801003,申万Ａ指,2014/5/16 0:00:00,2038.38,2042.99,2020.61,2038.79,124.88,1177.52,-0.14,0.4115,15.17,1.79,12.17,100.0,194929.03,77.6,1.68
1400,801003,申万Ａ指,2014/5/15 0:00:00,2071.32,2073.05,2040.54,2041.58,142.18,1350.09,-1.59,0.4686,15.19,1.79,12.28,100.0,194999.67,77.6,1.67
1401,801003,申万Ａ指,2014/5/14 0:00:00,2074.66,2082.44,2069.93,2074.66,136.48,1238.93,-0.05,0.4501,15.44,1.82,12.52,100.0,197621.97,78.64,1.64
1402,801003,申万Ａ指,2014/5/13 0:00:00,2078.2,2084.51,2068.45,2075.62,172.62,1516.61,-0.16,0.5694,15.44,1.82,12.52,100.0,197740.61,78.69,1.63
1403,801003,申万Ａ指,2014/5/12 0:00:00,2047.55,2079.55,2039.89,2078.96,200.37,1731.49,2.23,0.6613,15.46,1.83,12.61,100.0,197918.51,78.76,1.62
1404,801003,申万Ａ指,2014/5/9 0:00:00,2045.4,2046.95,2020.1,2033.7,139.01,1260.85,-0.56,0.4591,15.12,1.79,12.36,100.0,193713.03,77.08,1.67
1405,801003,申万Ａ指,2014/5/8 0:00:00,2039.79,2072.07,2037.3,2045.19,141.46,1290.36,-0.03,0.4673,15.2,1.8,12.51,100.0,194315.44,77.32,1.66
1406,801003,申万Ａ指,2014/5/7 0:00:00,2067.0,2070.64,2045.64,2045.8,138.93,1314.33,-1.33,0.45899999999999996,15.2,1.8,12.56,100.0,194064.53,77.22,1.61
1407,801003,申万Ａ指,2014/5/6 0:00:00,2062.29,2084.21,2061.38,2073.38,142.14,1368.86,0.38,0.4699,15.41,1.82,12.79,100.0,196082.5,78.03,1.59
1408,801003,申万Ａ指,2014/5/5 0:00:00,2050.68,2066.27,2039.67,2065.57,136.1,1244.43,0.52,0.4499,15.34,1.81,12.68,100.0,195667.39,77.86,1.59
1409,801003,申万Ａ指,2014/4/30 0:00:00,2044.5,2057.25,2041.4,2054.95,126.99,1175.09,0.5,0.4199,15.11,1.8,12.52,100.0,195078.85,77.63,1.61
1410,801003,申万Ａ指,2014/4/29 0:00:00,2017.22,2044.79,2017.21,2044.79,135.33,1211.58,1.22,0.4375,15.03,1.81,12.43,100.0,194184.57,77.27,1.6
1411,801003,申万Ａ指,2014/4/28 0:00:00,2064.21,2064.71,2018.96,2020.21,169.61,1504.87,-2.43,0.5612,14.84,1.8,12.28,100.0,192311.46,76.53,1.61
1412,801003,申万Ａ指,2014/4/25 0:00:00,2104.81,2108.47,2070.22,2070.45,170.25,1549.14,-1.61,0.5639,15.2,1.85,12.72,100.0,196001.44,78.0,1.58
1413,801003,申万Ａ指,2014/4/24 0:00:00,2114.77,2123.66,2101.93,2104.22,145.32,1409.41,-0.62,0.48100000000000004,15.44,1.89,13.01,100.0,198570.63,78.99,1.55
1414,801003,申万Ａ指,2014/4/23 0:00:00,2118.29,2129.74,2109.64,2117.41,141.93,1391.31,-0.24,0.47,15.53,1.91,13.14,100.0,199618.14,79.4,1.53
1415,801003,申万Ａ指,2014/4/22 0:00:00,2122.77,2133.58,2092.57,2122.59,178.85,1737.71,-0.21,0.5925,15.57,1.91,13.2,100.0,199966.85,79.54,1.52
1416,801003,申万Ａ指,2014/4/21 0:00:00,2147.2,2165.77,2126.84,2127.0,176.04,1737.13,-1.57,0.5832,15.59,1.92,13.39,100.0,200097.52,79.59,1.52
1417,801003,申万Ａ指,2014/4/18 0:00:00,2149.73,2161.21,2142.14,2160.94,153.87,1485.47,0.21,0.5103,15.84,1.95,13.59,100.0,203047.4,80.8,1.5
1418,801003,申万Ａ指,2014/4/17 0:00:00,2164.2,2167.64,2154.84,2156.44,162.33,1570.01,-0.17,0.5386,15.8,1.95,13.54,100.0,202691.09,80.66,1.5
1419,801003,申万Ａ指,2014/4/16 0:00:00,2152.47,2165.87,2147.56,2160.21,163.77,1577.56,0.08,0.5435,15.83,1.95,13.52,100.0,203040.13,80.8,1.5
1420,801003,申万Ａ指,2014/4/15 0:00:00,2179.51,2179.59,2154.91,2158.39,196.33,1880.44,-1.14,0.6519,15.82,1.95,13.56,100.0,202782.91,80.69,1.49
1421,801003,申万Ａ指,2014/4/14 0:00:00,2174.23,2183.65,2168.88,2183.25,182.76,1782.63,0.34,0.6072,15.99,1.97,13.63,100.0,205176.95,81.65,1.48
1422,801003,申万Ａ指,2014/4/11 0:00:00,2175.01,2182.93,2165.24,2175.88,219.14,2107.6,-0.3,0.7282,15.95,1.96,13.55,100.0,204830.28,81.51,1.49
1423,801003,申万Ａ指,2014/4/10 0:00:00,2163.82,2193.45,2157.57,2182.36,261.99,2502.69,0.97,0.8707,16.0,1.97,13.66,100.0,205271.91,81.68,1.48
1424,801003,申万Ａ指,2014/4/9 0:00:00,2151.7,2162.9,2149.74,2161.32,190.4,1878.62,0.56,0.6329,15.84,1.95,13.62,100.0,203002.34,80.78,1.5
1425,801003,申万Ａ指,2014/4/8 0:00:00,2108.25,2150.79,2105.95,2149.38,218.69,2019.38,1.59,0.727,15.75,1.94,13.46,100.0,202032.6,80.39,1.51
1426,801003,申万Ａ指,2014/4/4 0:00:00,2087.61,2115.64,2084.82,2115.64,153.2,1442.92,1.06,0.5095,15.47,1.91,13.33,100.0,198763.57,79.09,1.53
1427,801003,申万Ａ指,2014/4/3 0:00:00,2104.88,2111.79,2087.07,2093.51,187.9,1646.85,-0.37,0.625,15.31,1.89,13.2,100.0,197067.72,78.42,1.55
1428,801003,申万Ａ指,2014/4/2 0:00:00,2098.41,2106.28,2093.2,2101.23,182.83,1636.15,0.21,0.6083,15.36,1.9,13.21,100.0,198097.73,78.83,1.54
1429,801003,申万Ａ指,2014/4/1 0:00:00,2068.68,2096.96,2067.54,2096.8,148.43,1377.56,1.23,0.494,15.32,1.89,13.27,100.0,197376.68,78.54,1.55
1430,801003,申万Ａ指,2014/3/31 0:00:00,2082.02,2088.4,2059.84,2071.41,164.38,1476.6,-0.5,0.5472,15.13,1.87,13.04,100.0,195411.76,77.76,1.57
1431,801003,申万Ａ指,2014/3/28 0:00:00,2105.66,2114.78,2075.88,2081.92,223.28,2025.35,-1.31,0.7434,15.21,1.89,13.13,100.0,196218.4,78.08,1.56
1432,801003,申万Ａ指,2014/3/27 0:00:00,2134.2,2139.52,2109.56,2109.56,216.31,2004.08,-1.3,0.7202,15.4,1.91,13.47,100.0,197663.9,78.66,1.54
1433,801003,申万Ａ指,2014/3/26 0:00:00,2138.41,2143.91,2130.5,2137.38,189.69,1764.51,0.15,0.6316,15.6,1.94,13.8,100.0,199899.98,79.55,1.51
1434,801003,申万Ａ指,2014/3/25 0:00:00,2129.7,2145.61,2122.78,2134.17,237.75,2052.02,-0.05,0.7917,15.57,1.94,13.72,100.0,199839.02,79.52,1.52
1435,801003,申万Ａ指,2014/3/24 0:00:00,2123.73,2142.73,2115.32,2135.2,257.5,2244.43,0.59,0.8574,15.58,1.94,13.74,100.0,199925.31,79.56,1.52
1436,801003,申万Ａ指,2014/3/21 0:00:00,2061.38,2125.17,2052.66,2122.73,251.25,2252.1,2.49,0.8368,15.48,1.93,13.79,100.0,198450.53,78.97,1.53
1437,801003,申万Ａ指,2014/3/20 0:00:00,2112.09,2126.76,2071.2,2071.2,213.68,2070.01,-2.16,0.7118,15.09,1.88,13.6,100.0,193613.37,77.04,1.56
1438,801003,申万Ａ指,2014/3/19 0:00:00,2120.46,2120.64,2096.76,2116.9,191.4,1907.24,-0.45,0.6376,15.43,1.92,14.0,100.0,196971.43,78.38,1.54
1439,801003,申万Ａ指,2014/3/18 0:00:00,2124.92,2139.01,2122.28,2126.37,188.87,2003.6,0.18,0.6292,15.5,1.93,14.02,100.0,197542.09,78.61,1.53
1440,801003,申万Ａ指,2014/3/17 0:00:00,2094.35,2122.61,2088.61,2122.61,170.05,1730.48,1.59,0.5665,15.47,1.93,13.94,100.0,197214.62,78.48,1.53
1441,801003,申万Ａ指,2014/3/14 0:00:00,2090.42,2102.85,2075.06,2089.45,166.05,1594.65,-0.52,0.5532,15.23,1.9,13.64,100.0,194672.73,77.47,1.56
1442,801003,申万Ａ指,2014/3/13 0:00:00,2076.49,2102.02,2075.14,2100.3,181.46,1714.75,1.26,0.6047,15.3,1.91,13.65,100.0,195757.29,77.9,1.55
